mes,termino,interes,category
2021-05,sunglasses,24.2,accesorio
2021-06,sunglasses,26.5,accesorio
2021-07,sunglasses,24.25,accesorio
2021-08,sunglasses,20.8,accesorio
2021-09,sunglasses,18.0,accesorio
2021-10,sunglasses,16.2,accesorio
2021-11,sunglasses,17.25,accesorio
2021-12,sunglasses,16.75,accesorio
2022-01,coquette,1.0,estilo
2022-02,coquette,1.0,estilo
2022-03,coquette,1.0,estilo
2022-04,coquette,1.0,estilo
2022-05,coquette,1.0,estilo
2022-06,coquette,1.0,estilo
2022-07,coquette,1.0,estilo
2022-08,coquette,1.0,estilo
2022-09,coquette,1.0,estilo
2022-10,coquette,1.0,estilo
2022-11,coquette,1.0,estilo
2022-12,coquette,1.0,estilo
2023-01,coquette,1.0,estilo
2023-02,coquette,1.0,estilo
2023-03,coquette,1.0,estilo
2023-04,coquette,1.0,estilo
2023-05,coquette,1.0,estilo
2023-06,coquette,1.0,estilo
2023-07,coquette,1.0,estilo
2023-08,coquette,1.0,estilo
2023-09,coquette,1.0,estilo
2023-10,coquette,1.0,estilo
2023-11,coquette,1.0,estilo
2023-12,coquette,2.6,estilo
2022-01,gorpcore,0.0,estilo
2022-02,gorpcore,0.0,estilo
2022-03,gorpcore,0.0,estilo
2022-04,gorpcore,0.0,estilo
2022-05,gorpcore,0.0,estilo
2022-06,gorpcore,0.0,estilo
2022-07,gorpcore,0.0,estilo
2022-08,gorpcore,0.0,estilo
2022-09,gorpcore,0.0,estilo
2022-10,gorpcore,0.0,estilo
2022-11,gorpcore,0.0,estilo
2022-12,gorpcore,0.0,estilo
2023-01,gorpcore,0.0,estilo
2023-02,gorpcore,0.0,estilo
2023-03,gorpcore,0.0,estilo
2023-04,gorpcore,0.0,estilo
2023-05,gorpcore,0.0,estilo
2023-06,gorpcore,0.0,estilo
2023-07,gorpcore,0.0,estilo
2023-08,gorpcore,0.0,estilo
2023-09,gorpcore,0.0,estilo
2023-10,gorpcore,0.0,estilo
2023-11,gorpcore,0.0,estilo
2023-12,gorpcore,0.0,estilo
2022-01,handbag,3.2,accesorio
2022-02,handbag,3.0,accesorio
2022-03,handbag,3.0,accesorio
2022-04,handbag,3.5,accesorio
2022-05,handbag,3.4,accesorio
2022-06,handbag,3.0,accesorio
2022-07,handbag,3.4,accesorio
2022-08,handbag,3.5,accesorio
2022-09,handbag,3.25,accesorio
2022-10,handbag,3.0,accesorio
2022-11,handbag,3.75,accesorio
2022-12,handbag,4.0,accesorio
2023-01,handbag,3.2,accesorio
2023-02,handbag,3.0,accesorio
2023-03,handbag,3.0,accesorio
2023-04,handbag,3.2,accesorio
2023-05,handbag,3.0,accesorio
2023-06,handbag,3.25,accesorio
2023-07,handbag,3.6,accesorio
2023-08,handbag,3.75,accesorio
2023-09,handbag,3.0,accesorio
2023-10,handbag,3.2,accesorio
2023-11,handbag,3.75,accesorio
2023-12,handbag,4.0,accesorio
2022-01,sunglasses,15.2,accesorio
2022-02,sunglasses,18.0,accesorio
2022-03,sunglasses,22.25,accesorio
2022-04,sunglasses,24.0,accesorio
2022-05,sunglasses,26.6,accesorio
2022-06,sunglasses,29.5,accesorio
2022-07,sunglasses,27.6,accesorio
2022-08,sunglasses,22.5,accesorio
2022-09,sunglasses,17.75,accesorio
2022-10,sunglasses,16.2,accesorio
2022-11,sunglasses,16.5,accesorio
2022-12,sunglasses,17.25,accesorio
2023-01,sunglasses,16.2,accesorio
2023-02,sunglasses,19.25,accesorio
2023-03,sunglasses,21.75,accesorio
2023-04,sunglasses,25.4,accesorio
2023-05,sunglasses,28.25,accesorio
2023-06,sunglasses,29.75,accesorio
2023-07,sunglasses,26.4,accesorio
2023-08,sunglasses,22.0,accesorio
2023-09,sunglasses,20.75,accesorio
2023-10,sunglasses,17.0,accesorio
2023-11,sunglasses,17.5,accesorio
2023-12,sunglasses,18.0,accesorio
2024-01,coquette,7.75,estilo
2024-02,coquette,4.75,estilo
2024-03,coquette,3.2,estilo
2024-04,coquette,3.0,estilo
2024-05,coquette,2.75,estilo
2024-06,coquette,2.0,estilo
2024-07,coquette,2.75,estilo
2024-08,coquette,3.0,estilo
2024-09,coquette,2.4,estilo
2024-10,coquette,2.0,estilo
2024-11,coquette,2.0,estilo
2024-12,coquette,2.0,estilo
2025-01,coquette,2.0,estilo
2025-02,coquette,2.0,estilo
2025-03,coquette,2.0,estilo
2025-04,coquette,1.5,estilo
2025-05,coquette,1.25,estilo
2025-06,coquette,1.0,estilo
2025-07,coquette,1.0,estilo
2025-08,coquette,1.0,estilo
2025-09,coquette,1.0,estilo
2025-10,coquette,1.0,estilo
2025-11,coquette,1.0,estilo
2025-12,coquette,1.0,estilo
2024-01,gorpcore,0.0,estilo
2024-02,gorpcore,0.0,estilo
2024-03,gorpcore,0.0,estilo
2024-04,gorpcore,0.0,estilo
2024-05,gorpcore,0.0,estilo
2024-06,gorpcore,0.0,estilo
2024-07,gorpcore,0.0,estilo
2024-08,gorpcore,0.0,estilo
2024-09,gorpcore,0.0,estilo
2024-10,gorpcore,0.0,estilo
2024-11,gorpcore,0.0,estilo
2024-12,gorpcore,0.0,estilo
2025-01,gorpcore,0.0,estilo
2025-02,gorpcore,0.0,estilo
2025-03,gorpcore,0.0,estilo
2025-04,gorpcore,0.0,estilo
2025-05,gorpcore,0.0,estilo
2025-06,gorpcore,0.0,estilo
2025-07,gorpcore,0.0,estilo
2025-08,gorpcore,0.0,estilo
2025-09,gorpcore,0.0,estilo
2025-10,gorpcore,0.0,estilo
2025-11,gorpcore,0.0,estilo
2025-12,gorpcore,0.0,estilo
2024-01,handbag,3.0,accesorio
2024-02,handbag,3.0,accesorio
2024-03,handbag,3.0,accesorio
2024-04,handbag,3.0,accesorio
2024-05,handbag,3.0,accesorio
2024-06,handbag,3.0,accesorio
2024-07,handbag,3.0,accesorio
2024-08,handbag,3.0,accesorio
2024-09,handbag,3.0,accesorio
2024-10,handbag,3.0,accesorio
2024-11,handbag,3.25,accesorio
2024-12,handbag,4.0,accesorio
2025-01,handbag,3.0,accesorio
2025-02,handbag,3.0,accesorio
2025-03,handbag,3.0,accesorio
2025-04,handbag,3.0,accesorio
2025-05,handbag,3.0,accesorio
2025-06,handbag,3.0,accesorio
2025-07,handbag,3.75,accesorio
2025-08,handbag,5.0,accesorio
2025-09,handbag,4.0,accesorio
2025-10,handbag,4.0,accesorio
2025-11,handbag,4.4,accesorio
2025-12,handbag,5.0,accesorio
2024-01,sunglasses,14.0,accesorio
2024-02,sunglasses,16.25,accesorio
2024-03,sunglasses,19.8,accesorio
2024-04,sunglasses,23.75,accesorio
2024-05,sunglasses,22.75,accesorio
2024-06,sunglasses,23.6,accesorio
2024-07,sunglasses,21.75,accesorio
2024-08,sunglasses,19.25,accesorio
2024-09,sunglasses,15.4,accesorio
2024-10,sunglasses,14.5,accesorio
2024-11,sunglasses,14.75,accesorio
2024-12,sunglasses,15.6,accesorio
2025-01,sunglasses,14.25,accesorio
2025-02,sunglasses,15.75,accesorio
2025-03,sunglasses,20.2,accesorio
2025-04,sunglasses,23.25,accesorio
2025-05,sunglasses,23.25,accesorio
2025-06,sunglasses,25.0,accesorio
2025-07,sunglasses,25.0,accesorio
2025-08,sunglasses,25.4,accesorio
2025-09,sunglasses,20.0,accesorio
2025-10,sunglasses,18.25,accesorio
2025-11,sunglasses,18.4,accesorio
2025-12,sunglasses,18.0,accesorio
2019-12,corsé,0.0,prenda
2020-01,corsé,0.0,prenda
2020-02,corsé,0.0,prenda
2020-03,corsé,0.0,prenda
2020-04,corsé,0.0,prenda
2020-05,corsé,0.0,prenda
2020-06,corsé,0.0,prenda
2020-07,corsé,0.0,prenda
2020-08,corsé,0.0,prenda
2020-09,corsé,0.0,prenda
2020-10,corsé,0.0,prenda
2020-11,corsé,0.0,prenda
2020-12,corsé,0.0,prenda
2021-01,corsé,0.0,prenda
2021-02,corsé,0.0,prenda
2021-03,corsé,0.0,prenda
2021-04,corsé,0.0,prenda
2021-05,corsé,0.0,prenda
2021-06,corsé,0.0,prenda
2021-07,corsé,0.0,prenda
2021-08,corsé,0.0,prenda
2021-09,corsé,0.0,prenda
2021-10,corsé,0.0,prenda
2021-11,corsé,0.0,prenda
2021-12,corsé,0.0,prenda
2022-01,corsé,0.0,prenda
2022-02,corsé,0.0,prenda
2022-03,corsé,0.0,prenda
2022-04,corsé,0.0,prenda
2022-05,corsé,0.0,prenda
2022-06,corsé,0.0,prenda
2022-07,corsé,0.0,prenda
2022-08,corsé,0.0,prenda
2022-09,corsé,0.0,prenda
2022-10,corsé,0.0,prenda
2022-11,corsé,0.0,prenda
2022-12,corsé,0.0,prenda
2023-01,corsé,0.0,prenda
2023-02,corsé,0.0,prenda
2023-03,corsé,0.0,prenda
2023-04,corsé,0.0,prenda
2023-05,corsé,0.0,prenda
2023-06,corsé,0.0,prenda
2023-07,corsé,0.0,prenda
2023-08,corsé,0.0,prenda
2023-09,corsé,0.0,prenda
2023-10,corsé,0.0,prenda
2023-11,corsé,0.0,prenda
2023-12,corsé,0.0,prenda
2024-01,corsé,0.0,prenda
2024-02,corsé,0.0,prenda
2024-03,corsé,0.0,prenda
2024-04,corsé,0.0,prenda
2024-05,corsé,0.0,prenda
2024-06,corsé,0.0,prenda
2024-07,corsé,0.0,prenda
2024-08,corsé,0.0,prenda
2024-09,corsé,0.0,prenda
2024-10,corsé,0.0,prenda
2024-11,corsé,0.0,prenda
2024-12,corsé,0.0,prenda
2025-01,corsé,0.0,prenda
2025-02,corsé,0.0,prenda
2025-03,corsé,0.0,prenda
2025-04,corsé,0.0,prenda
2025-05,corsé,0.0,prenda
2025-06,corsé,0.0,prenda
2025-07,corsé,0.0,prenda
2025-08,corsé,0.0,prenda
2025-09,corsé,0.0,prenda
2025-10,corsé,0.0,prenda
2025-11,corsé,0.0,prenda
2025-12,corsé,0.0,prenda
2019-12,body,81.0,prenda
2020-01,body,75.5,prenda
2020-02,body,74.75,prenda
2020-03,body,78.8,prenda
2020-04,body,85.25,prenda
2020-05,body,85.4,prenda
2020-06,body,86.0,prenda
2020-07,body,83.25,prenda
2020-08,body,80.4,prenda
2020-09,body,87.0,prenda
2020-10,body,81.75,prenda
2020-11,body,86.4,prenda
2020-12,body,85.5,prenda
2021-01,body,78.4,prenda
2021-02,body,77.25,prenda
2021-03,body,76.25,prenda
2021-04,body,80.0,prenda
2021-05,body,79.8,prenda
2021-06,body,79.0,prenda
2021-07,body,78.5,prenda
2021-08,body,77.4,prenda
2021-09,body,81.25,prenda
2021-10,body,79.2,prenda
2021-11,body,86.25,prenda
2021-12,body,83.5,prenda
2019-12,bermudas,0.0,prenda
2020-01,bermudas,0.0,prenda
2020-02,bermudas,0.0,prenda
2020-03,bermudas,0.0,prenda
2020-04,bermudas,0.0,prenda
2020-05,bermudas,0.2,prenda
2020-06,bermudas,0.0,prenda
2020-07,bermudas,0.0,prenda
2020-08,bermudas,0.0,prenda
2020-09,bermudas,0.0,prenda
2020-10,bermudas,0.0,prenda
2020-11,bermudas,0.0,prenda
2020-12,bermudas,0.0,prenda
2021-01,bermudas,0.2,prenda
2021-02,bermudas,0.0,prenda
2021-03,bermudas,0.0,prenda
2021-04,bermudas,0.0,prenda
2021-05,bermudas,0.0,prenda
2021-06,bermudas,0.0,prenda
2021-07,bermudas,0.25,prenda
2021-08,bermudas,0.2,prenda
2021-09,bermudas,0.0,prenda
2021-10,bermudas,0.0,prenda
2021-11,bermudas,0.0,prenda
2021-12,bermudas,0.0,prenda
2019-12,vestido lencero,0.0,prenda
2020-01,vestido lencero,0.0,prenda
2020-02,vestido lencero,0.0,prenda
2020-03,vestido lencero,0.0,prenda
2020-04,vestido lencero,0.0,prenda
2020-05,vestido lencero,0.0,prenda
2020-06,vestido lencero,0.0,prenda
2020-07,vestido lencero,0.0,prenda
2020-08,vestido lencero,0.0,prenda
2020-09,vestido lencero,0.0,prenda
2020-10,vestido lencero,0.0,prenda
2020-11,vestido lencero,0.0,prenda
2020-12,vestido lencero,0.0,prenda
2021-01,vestido lencero,0.0,prenda
2021-02,vestido lencero,0.0,prenda
2021-03,vestido lencero,0.0,prenda
2021-04,vestido lencero,0.0,prenda
2021-05,vestido lencero,0.0,prenda
2021-06,vestido lencero,0.0,prenda
2021-07,vestido lencero,0.0,prenda
2021-08,vestido lencero,0.0,prenda
2021-09,vestido lencero,0.0,prenda
2021-10,vestido lencero,0.0,prenda
2021-11,vestido lencero,0.0,prenda
2021-12,vestido lencero,0.0,prenda
2019-12,plateado,0.0,color
2020-01,plateado,0.0,color
2020-02,plateado,0.0,color
2020-03,plateado,0.0,color
2020-04,plateado,0.0,color
2020-05,plateado,0.0,color
2020-06,plateado,0.0,color
2020-07,plateado,0.0,color
2020-08,plateado,0.0,color
2020-09,plateado,0.0,color
2020-10,plateado,0.0,color
2020-11,plateado,0.0,color
2020-12,plateado,0.0,color
2021-01,plateado,0.0,color
2021-02,plateado,0.0,color
2021-03,plateado,0.0,color
2021-04,plateado,0.0,color
2021-05,plateado,0.0,color
2021-06,plateado,0.0,color
2021-07,plateado,0.0,color
2021-08,plateado,0.0,color
2021-09,plateado,0.0,color
2021-10,plateado,0.0,color
2021-11,plateado,0.0,color
2021-12,plateado,0.0,color
2022-01,body,89.8,prenda
2022-02,body,88.5,prenda
2022-03,body,88.75,prenda
2022-04,body,88.5,prenda
2022-05,body,86.0,prenda
2022-06,body,86.5,prenda
2022-07,body,86.2,prenda
2022-08,body,86.75,prenda
2022-09,body,89.0,prenda
2022-10,body,88.2,prenda
2022-11,body,93.25,prenda
2022-12,body,92.0,prenda
2023-01,body,89.0,prenda
2023-02,body,88.5,prenda
2023-03,body,84.75,prenda
2023-04,body,84.4,prenda
2023-05,body,85.25,prenda
2023-06,body,87.25,prenda
2023-07,body,85.6,prenda
2023-08,body,83.25,prenda
2023-09,body,85.25,prenda
2023-10,body,89.0,prenda
2023-11,body,92.75,prenda
2023-12,body,90.8,prenda
2022-01,bermudas,0.0,prenda
2022-02,bermudas,0.0,prenda
2022-03,bermudas,0.0,prenda
2022-04,bermudas,0.0,prenda
2022-05,bermudas,0.0,prenda
2022-06,bermudas,0.0,prenda
2022-07,bermudas,0.0,prenda
2022-08,bermudas,0.0,prenda
2022-09,bermudas,0.0,prenda
2022-10,bermudas,0.0,prenda
2022-11,bermudas,0.5,prenda
2022-12,bermudas,0.0,prenda
2023-01,bermudas,0.0,prenda
2023-02,bermudas,0.0,prenda
2023-03,bermudas,0.0,prenda
2023-04,bermudas,0.0,prenda
2023-05,bermudas,0.25,prenda
2023-06,bermudas,0.25,prenda
2023-07,bermudas,0.0,prenda
2023-08,bermudas,0.0,prenda
2023-09,bermudas,0.0,prenda
2023-10,bermudas,0.0,prenda
2023-11,bermudas,0.0,prenda
2023-12,bermudas,0.0,prenda
2022-01,vestido lencero,0.0,prenda
2022-02,vestido lencero,0.0,prenda
2022-03,vestido lencero,0.0,prenda
2022-04,vestido lencero,0.0,prenda
2022-05,vestido lencero,0.0,prenda
2022-06,vestido lencero,0.0,prenda
2022-07,vestido lencero,0.0,prenda
2022-08,vestido lencero,0.0,prenda
2022-09,vestido lencero,0.0,prenda
2022-10,vestido lencero,0.0,prenda
2022-11,vestido lencero,0.0,prenda
2022-12,vestido lencero,0.0,prenda
2023-01,vestido lencero,0.0,prenda
2023-02,vestido lencero,0.0,prenda
2023-03,vestido lencero,0.0,prenda
2023-04,vestido lencero,0.0,prenda
2023-05,vestido lencero,0.0,prenda
2023-06,vestido lencero,0.0,prenda
2023-07,vestido lencero,0.0,prenda
2023-08,vestido lencero,0.0,prenda
2023-09,vestido lencero,0.0,prenda
2023-10,vestido lencero,0.0,prenda
2023-11,vestido lencero,0.0,prenda
2023-12,vestido lencero,0.0,prenda
2022-01,plateado,0.0,color
2022-02,plateado,0.0,color
2022-03,plateado,0.0,color
2022-04,plateado,0.0,color
2022-05,plateado,0.0,color
2022-06,plateado,0.0,color
2022-07,plateado,0.0,color
2022-08,plateado,0.0,color
2022-09,plateado,0.0,color
2022-10,plateado,0.0,color
2022-11,plateado,0.0,color
2022-12,plateado,0.0,color
2023-01,plateado,0.0,color
2023-02,plateado,0.0,color
2023-03,plateado,0.0,color
2023-04,plateado,0.0,color
2023-05,plateado,0.0,color
2023-06,plateado,0.0,color
2023-07,plateado,0.0,color
2023-08,plateado,0.0,color
2023-09,plateado,0.0,color
2023-10,plateado,0.0,color
2023-11,plateado,0.5,color
2023-12,plateado,0.4,color
2024-01,body,73.25,prenda
2024-02,body,77.5,prenda
2024-03,body,84.4,prenda
2024-04,body,80.25,prenda
2024-05,body,75.75,prenda
2024-06,body,74.4,prenda
2024-07,body,75.25,prenda
2024-08,body,77.0,prenda
2024-09,body,77.4,prenda
2024-10,body,82.25,prenda
2024-11,body,80.75,prenda
2024-12,body,85.8,prenda
2025-01,body,78.5,prenda
2025-02,body,80.5,prenda
2025-03,body,78.4,prenda
2025-04,body,79.25,prenda
2025-05,body,80.25,prenda
2025-06,body,80.4,prenda
2025-07,body,83.0,prenda
2025-08,body,90.0,prenda
2025-09,body,92.25,prenda
2025-10,body,90.5,prenda
2025-11,body,96.6,prenda
2025-12,body,93.75,prenda
2024-01,bermudas,0.0,prenda
2024-02,bermudas,0.0,prenda
2024-03,bermudas,0.0,prenda
2024-04,bermudas,0.0,prenda
2024-05,bermudas,0.0,prenda
2024-06,bermudas,0.2,prenda
2024-07,bermudas,0.0,prenda
2024-08,bermudas,0.0,prenda
2024-09,bermudas,0.0,prenda
2024-10,bermudas,0.0,prenda
2024-11,bermudas,0.0,prenda
2024-12,bermudas,0.0,prenda
2025-01,bermudas,0.0,prenda
2025-02,bermudas,0.0,prenda
2025-03,bermudas,0.4,prenda
2025-04,bermudas,0.0,prenda
2025-05,bermudas,0.0,prenda
2025-06,bermudas,0.0,prenda
2025-07,bermudas,0.0,prenda
2025-08,bermudas,0.0,prenda
2025-09,bermudas,0.0,prenda
2025-10,bermudas,0.0,prenda
2025-11,bermudas,0.0,prenda
2025-12,bermudas,0.0,prenda
2024-01,vestido lencero,0.0,prenda
2024-02,vestido lencero,0.0,prenda
2024-03,vestido lencero,0.0,prenda
2024-04,vestido lencero,0.0,prenda
2024-05,vestido lencero,0.0,prenda
2024-06,vestido lencero,0.0,prenda
2024-07,vestido lencero,0.0,prenda
2024-08,vestido lencero,0.0,prenda
2024-09,vestido lencero,0.0,prenda
2024-10,vestido lencero,0.0,prenda
2024-11,vestido lencero,0.0,prenda
2024-12,vestido lencero,0.0,prenda
2025-01,vestido lencero,0.0,prenda
2025-02,vestido lencero,0.0,prenda
2025-03,vestido lencero,0.0,prenda
2025-04,vestido lencero,0.0,prenda
2025-05,vestido lencero,0.0,prenda
2025-06,vestido lencero,0.0,prenda
2025-07,vestido lencero,0.0,prenda
2025-08,vestido lencero,0.0,prenda
2025-09,vestido lencero,0.0,prenda
2025-10,vestido lencero,0.0,prenda
2025-11,vestido lencero,0.0,prenda
2025-12,vestido lencero,0.0,prenda
2024-01,plateado,0.0,color
2024-02,plateado,0.0,color
2024-03,plateado,0.0,color
2024-04,plateado,0.0,color
2024-05,plateado,0.0,color
2024-06,plateado,0.0,color
2024-07,plateado,0.0,color
2024-08,plateado,0.0,color
2024-09,plateado,0.0,color
2024-10,plateado,0.0,color
2024-11,plateado,0.0,color
2024-12,plateado,0.0,color
2025-01,plateado,0.0,color
2025-02,plateado,0.0,color
2025-03,plateado,0.0,color
2025-04,plateado,0.0,color
2025-05,plateado,0.0,color
2025-06,plateado,0.0,color
2025-07,plateado,0.0,color
2025-08,plateado,0.0,color
2025-09,plateado,0.0,color
2025-10,plateado,0.0,color
2025-11,plateado,0.4,color
2025-12,plateado,0.5,color
2019-12,rojo cereza,0.0,color
2020-01,rojo cereza,0.0,color
2020-02,rojo cereza,0.0,color
2020-03,rojo cereza,0.0,color
2020-04,rojo cereza,0.0,color
2020-05,rojo cereza,0.0,color
2020-06,rojo cereza,0.0,color
2020-07,rojo cereza,0.0,color
2020-08,rojo cereza,0.0,color
2020-09,rojo cereza,0.0,color
2020-10,rojo cereza,0.0,color
2020-11,rojo cereza,0.0,color
2020-12,rojo cereza,0.0,color
2021-01,rojo cereza,0.0,color
2021-02,rojo cereza,0.0,color
2021-03,rojo cereza,0.0,color
2021-04,rojo cereza,0.0,color
2021-05,rojo cereza,0.0,color
2021-06,rojo cereza,0.0,color
2021-07,rojo cereza,0.0,color
2021-08,rojo cereza,0.0,color
2021-09,rojo cereza,0.0,color
2021-10,rojo cereza,0.0,color
2021-11,rojo cereza,0.0,color
2021-12,rojo cereza,0.0,color
2019-12,azul cobalto,0.0,color
2020-01,azul cobalto,0.0,color
2020-02,azul cobalto,0.0,color
2020-03,azul cobalto,0.0,color
2020-04,azul cobalto,0.0,color
2020-05,azul cobalto,0.0,color
2020-06,azul cobalto,0.0,color
2020-07,azul cobalto,0.0,color
2020-08,azul cobalto,0.0,color
2020-09,azul cobalto,0.0,color
2020-10,azul cobalto,0.0,color
2020-11,azul cobalto,0.0,color
2020-12,azul cobalto,0.0,color
2021-01,azul cobalto,0.0,color
2021-02,azul cobalto,0.0,color
2021-03,azul cobalto,0.0,color
2021-04,azul cobalto,0.0,color
2021-05,azul cobalto,0.0,color
2021-06,azul cobalto,0.0,color
2021-07,azul cobalto,0.0,color
2021-08,azul cobalto,0.0,color
2021-09,azul cobalto,0.0,color
2021-10,azul cobalto,0.0,color
2021-11,azul cobalto,0.0,color
2021-12,azul cobalto,0.0,color
2019-12,rejilla,1.0,material
2020-01,rejilla,1.0,material
2020-02,rejilla,1.0,material
2020-03,rejilla,0.6,material
2020-04,rejilla,1.0,material
2020-05,rejilla,1.0,material
2020-06,rejilla,1.0,material
2020-07,rejilla,1.0,material
2020-08,rejilla,1.0,material
2020-09,rejilla,1.0,material
2020-10,rejilla,1.0,material
2020-11,rejilla,1.0,material
2020-12,rejilla,1.0,material
2021-01,rejilla,1.0,material
2021-02,rejilla,1.0,material
2021-03,rejilla,1.0,material
2021-04,rejilla,1.0,material
2021-05,rejilla,1.0,material
2021-06,rejilla,1.0,material
2021-07,rejilla,1.0,material
2021-08,rejilla,1.0,material
2021-09,rejilla,1.0,material
2021-10,rejilla,1.0,material
2021-11,rejilla,1.0,material
2021-12,rejilla,1.0,material
2019-12,lentejuelas,1.0,material
2020-01,lentejuelas,0.0,material
2020-02,lentejuelas,0.0,material
2020-03,lentejuelas,0.0,material
2020-04,lentejuelas,0.0,material
2020-05,lentejuelas,0.0,material
2020-06,lentejuelas,0.0,material
2020-07,lentejuelas,0.0,material
2020-08,lentejuelas,0.0,material
2020-09,lentejuelas,0.0,material
2020-10,lentejuelas,0.0,material
2020-11,lentejuelas,0.0,material
2020-12,lentejuelas,1.0,material
2021-01,lentejuelas,0.0,material
2021-02,lentejuelas,0.0,material
2021-03,lentejuelas,0.0,material
